prefill_freq_bin,decode_freq_bin,effective_batch_size,energy,latency,inference_time,batching_time,compute_time,avg_power,temperature,power_headroom,slo_violation,temp_violation,power_violation,throughput_raw,edp_efficiency_raw,performance_metric,constraint_penalty,prefill_power_w,decode_power_w,prefill_time,decode_time,num_prompt_tokens,num_decode_tokens,prefill_TOTAL_POWER,decode_TOTAL_POWER,throughput_normalized,edp_efficiency_normalized,reward,end_to_end_latency
3,5,18,132.2149294,4.4663,4.792817831,0.01,0.1048,28.06395,63.3,0.5322675,False,False,False,475.5613202,0.001693447,0.6128848607871455,0.0,26.4463,29.6816,0.1088,4.3575,324,1800,26.4463,29.6816,0.5229461522279293,0.7545479768439367,0.6128848607871455,4.4662999999999995
1,8,20,147.1123377,4.5024,4.8240695,0.0104,0.1595,30.3082,64.5,0.494863333,False,False,False,524.1647734,0.001509756,0.6035873157674008,0.0,27.7569,32.8595,0.1635,4.3389,360,2000,27.7569,32.8595,0.5786226439861524,0.6397606156953319,0.6035873157674008,4.5024
1,5,19,132.5480001,4.5134,4.835975647,0.0102,0.1444,27.1693,63.7,0.547178333,False,False,False,484.1138645,0.001671564,0.6149547055633839,0.0,24.8162,29.5224,0.1484,4.365,285,1900,24.8162,29.5224,0.5327433092379745,0.740873426517492,0.6149547055633839,4.5134
9,7,18,138.7657756,4.342,4.665181637,0.0095,0.0586,31.0691,66.3,0.482181667,False,False,False,476.7387202,0.001659693,0.6159768774132901,0.0,30.153,31.9852,0.0622,4.2798,270,1800,30.153,31.9852,0.5242948938724042,0.7334553125968587,0.6159768774132901,4.342
9,3,19,131.0426305,4.6043,4.927506447,0.0097,0.0621,27.96055,65.5,0.533990833,False,False,False,486.9360192,0.001657386,0.6192921066890034,0.0,27.4455,28.4756,0.0656,4.5387,342,1900,27.4455,28.4756,0.535976159221872,0.7320136826739456,0.6192921066890034,4.6043
7,4,18,128.6324733,4.462,4.788417816,0.0093,0.064,27.98785,63.3,0.533535833,False,False,False,463.9174218,0.001742287,0.6165780774652598,0.0,27.121,28.8547,0.0676,4.3944,270,1800,27.121,28.8547,0.5096077704748158,0.785067788475959,0.6165780774652598,4.462
0,8,21,146.7084461,4.5081,4.834588528,0.0104,0.1873,29.66695,64.6,0.505550833,False,False,False,526.3857221,0.001511998,0.6057646776365446,0.0,26.524,32.8099,0.1912,4.3169,273,2100,26.524,32.8099,0.5811667972067508,0.6411616275233211,0.6057646776365446,4.508100000000001
2,10,21,155.8164039,4.4304,4.765708685,0.0105,0.1272,32.3558,65.8,0.460736667,False,False,False,545.0973851,0.001448585,0.6021429981191322,0.0,29.3649,35.3467,0.131,4.2994,315,2100,29.3649,35.3467,0.6026014830615855,0.6015352390093686,0.6021429981191322,4.430400000000001
10,10,20,154.615316,4.3396,4.656354666,0.0095,0.0581,34.6188,66.6,0.42302,False,False,False,530.0026431,0.001490383,0.6040827901270451,0.0,33.5793,35.6583,0.0613,4.2783,300,2000,33.5793,35.6583,0.5853100722003607,0.6276545487267166,0.6040827901270451,4.3396
1,4,19,128.8066472,4.5124,4.834725857,0.0096,0.1166,26.5537,62.8,0.557438333,False,False,False,475.7999123,0.001720498,0.6175478203410552,0.0,24.4502,28.6572,0.1203,4.3921,247,1900,24.4502,28.6572,0.5232194655465234,0.7714519781637122,0.6175478203410552,4.5124
8,5,17,132.4310006,4.4144,4.739588261,0.009,0.0681,29.2395,65.0,0.512675,False,False,False,469.8259175,0.001710561,0.6200703968275143,0.0,28.4537,30.0253,0.0717,4.3427,374,1700,28.4537,30.0253,0.5163761025682346,0.7652424087905058,0.6200703968275143,4.4144
1,10,24,166.1079164,4.6809,5.010591507,0.0118,0.1992,32.4654,65.0,0.45891,False,False,False,599.8845094,0.001286116,0.5964647965299411,0.0,29.1568,35.774,0.2035,4.4774,408,2400,29.1568,35.774,0.6653615273323842,0.5000093734065209,0.5964647965299411,4.6809
7,10,20,154.3455613,4.3549,4.681351423,0.01,0.0671,33.67185,66.8,0.4388025,False,False,False,532.7331207,0.001487742,0.6052175179805728,0.0,31.8424,35.5013,0.0708,4.2841,320,2000,31.8424,35.5013,0.5884379037346109,0.6260042042852717,0.6052175179805728,4.3549
1,10,21,160.3494216,4.5313,4.85580039,0.0108,0.1989,32.0959,65.8,0.465068333,False,False,False,570.0349635,0.001376289,0.5989997298450584,0.0,28.481,35.7108,0.2029,4.3284,483,2100,28.481,35.7108,0.6311681133490327,0.5563579191537439,0.5989997298450584,4.5313
6,5,18,129.8819268,4.3973,4.729055166,0.0096,0.0596,28.33395,65.4,0.5277675,False,False,False,462.5564636,0.001750915,0.6276025846944933,0.0,27.0955,29.5724,0.0633,4.334,234,1800,27.0955,29.5724,0.5080487582438579,0.790459371906776,0.6276025846944933,4.3972999999999995
8,4,17,128.6186908,4.4566,4.775431156,0.009,0.0681,28.2248,63.7,0.529586667,False,False,False,465.377089,0.001744586,0.6199935587105527,0.0,27.5682,28.8814,0.0717,4.3849,374,1700,27.5682,28.8814,0.5112798563757112,0.7865044192487279,0.6199935587105527,4.4566
3,3,19,129.2355854,4.5995,4.924401045,0.0099,0.1074,26.4789,63.9,0.558685,False,False,False,487.4441814,0.001682315,0.6206199046222552,0.0,24.7778,28.18,0.1112,4.4883,342,1900,24.7778,28.18,0.5365582719459149,0.7475916594178991,0.6206199046222552,4.5995
6,7,18,138.8017488,4.351,4.676294327,0.0095,0.0733,30.58245,66.3,0.4902925,False,False,False,484.0265493,0.001655831,0.619608044559947,0.0,29.2154,31.9495,0.077,4.274,306,1800,29.2154,31.9495,0.5326432874557122,0.731041972864613,0.619608044559947,4.351
7,3,19,129.4552184,4.583,4.905988693,0.0097,0.0684,27.3476,64.6,0.544206667,False,False,False,485.0533526,0.001685507,0.6222839062161236,0.0,26.4192,28.276,0.072,4.511,323,1900,26.4192,28.276,0.5338195167502547,0.7495863203255447,0.6222839062161236,4.583
10,8,19,142.4218566,4.3416,4.668554306,0.0096,0.0572,31.5505,67.7,0.474158333,False,False,False,494.5180361,0.001617237,0.6195730955653251,0.0,30.261,32.84,0.0606,4.281,247,1900,30.261,32.84,0.5446615524120736,0.7069248227801275,0.6195730955653251,4.3416
8,3,18,129.0668855,4.5435,4.874530554,0.0093,0.0685,27.7153,66.2,0.538078333,False,False,False,479.3660219,0.001705276,0.6297619536800504,0.0,27.001,28.4296,0.0721,4.4714,378,1800,27.001,28.4296,0.5273045347891615,0.7619398452263115,0.6297619536800504,4.5435
4,10,20,157.2579555,4.4173,4.744773388,0.0103,0.1223,33.055,66.6,0.449083333,False,False,False,552.3734968,0.001439562,0.604268884089096,0.0,30.3554,35.7546,0.1261,4.2912,440,2000,30.3554,35.7546,0.6109364540651882,0.5958968225401682,0.604268884089096,4.4173
6,4,18,128.3233338,4.4431,4.765396833,0.0093,0.0697,27.9286,64.8,0.534523333,False,False,False,465.8908271,0.001753914,0.6277939194796452,0.0,26.9432,28.914,0.0733,4.3698,270,1800,26.9432,28.914,0.5118683564350142,0.7923334283171861,0.6277939194796452,4.443099999999999
2,9,21,153.8971706,4.4165,4.746666193,0.0105,0.1232,32.00435,65.6,0.466594167,False,False,False,542.0580681,0.001471266,0.6061976650137025,0.0,28.9892,35.0195,0.1271,4.2894,294,2100,28.9892,35.0195,0.5991198681400117,0.6157084545627245,0.6061976650137025,4.416499999999999
2,5,19,133.7717739,4.5106,4.842829943,0.01,0.1284,27.70115,63.8,0.538314167,False,False,False,492.8389809,0.0016573,0.6177961286110436,0.0,25.6233,29.779,0.1322,4.3784,323,1900,25.6233,29.779,0.5427381519775464,0.7319599418098923,0.6177961286110436,4.5106
8,6,18,133.1410359,4.3628,4.686495066,0.0089,0.0569,29.3946,65.6,0.51009,False,False,False,470.3400407,0.001721562,0.6258298208844947,0.0,28.24,30.5492,0.0602,4.3026,252,1800,28.24,30.5492,0.5169650437693819,0.7721168651329277,0.6258298208844947,4.3628
7,5,18,130.1981393,4.4169,4.749901056,0.0095,0.064,28.4675,64.5,0.525541667,False,False,False,468.6543801,0.001738912,0.624436660606597,0.0,27.4258,29.5092,0.0677,4.3492,270,1800,27.4258,29.5092,0.5150340766811615,0.7829587720087585,0.624436660606597,4.4169
0,4,20,131.3530736,4.5956,4.924529791,0.0102,0.1877,26.7285,64.0,0.554525,False,False,False,496.126622,0.0016566,0.6205115435516355,0.0,24.706,28.751,0.1916,4.404,280,2000,24.706,28.751,0.5465042284712253,0.731522516172251,0.6205115435516355,4.5956
6,3,19,128.6944636,4.56,4.879052877,0.0097,0.0728,27.0477,63.5,0.549205,False,False,False,483.3332273,0.001704022,0.6216610400680456,0.0,25.8322,28.2632,0.0764,4.4836,304,1900,25.8322,28.2632,0.5318490694716536,0.7611562284411649,0.6216610400680456,4.56
0,9,22,157.1169034,4.568,4.894164562,0.0109,0.264,30.9123,65.6,0.484795,False,False,False,568.3011015,0.00139332,0.6026511802880601,0.0,26.9659,34.8587,0.2683,4.2997,396,2200,26.9659,34.8587,0.6291819303312198,0.567000484917564,0.6026511802880601,4.568
9,4,18,128.3221048,4.4424,4.766551495,0.0093,0.0585,28.3751,65.8,0.527081667,False,False,False,465.9642387,0.001754207,0.632595001777454,0.0,27.8498,28.9004,0.0619,4.3805,270,1800,27.8498,28.9004,0.5119524512898703,0.7925165221912277,0.632595001777454,4.442399999999999
8,4,18,128.7309907,4.4546,4.780325174,0.0096,0.0613,28.44735,63.8,0.5258775,False,False,False,468.7288491,0.001743846,0.6225853534494259,0.0,27.9827,28.912,0.065,4.3896,288,1800,27.9827,28.912,0.5151193828146101,0.786041997860364,0.6225853534494259,4.4546
5,5,18,129.9802977,4.3891,4.709113598,0.0095,0.0648,28.10095,64.8,0.531650833,False,False,False,467.5217089,0.001752859,0.6286174445305799,0.0,26.5388,29.6631,0.0685,4.3206,252,1800,26.5388,29.6631,0.5137365730146612,0.7916741653918836,0.6286174445305799,4.3891
4,3,19,129.2291013,4.5855,4.90915513,0.0099,0.0949,26.89765,62.0,0.551705833,False,False,False,488.932398,0.001687536,0.6162131567963895,0.0,25.5554,28.2399,0.0987,4.4868,342,1900,25.5554,28.2399,0.5382630619105989,0.7508542297809372,0.6162131567963895,4.5855
8,7,18,140.0172482,4.3723,4.688962221,0.0094,0.0668,30.9661,66.3,0.483898333,False,False,False,494.0190531,0.00163346,0.6199095758233557,0.0,29.8732,32.059,0.0706,4.3017,360,1800,29.8732,32.059,0.5440899546950827,0.7170624743793557,0.6199095758233557,4.3723
3,8,20,144.6495692,4.4148,4.740293264,0.0103,0.0993,30.432,65.5,0.4928,False,False,False,516.4445691,0.001565928,0.6144393114132687,0.0,27.9849,32.8791,0.1032,4.3116,280,2000,27.9849,32.8791,0.5697789536147705,0.6748621484347663,0.6144393114132687,4.4148000000000005
2,6,18,135.3385342,4.4358,4.76557374,0.0098,0.1381,28.6307,63.2,0.522821667,False,False,False,491.004894,0.001665738,0.6166541382874269,0.0,26.6223,30.6391,0.142,4.2938,378,1800,26.6223,30.6391,0.5406371587877926,0.7372327954247778,0.6166541382874269,4.4358
1,9,21,153.6233637,4.4669,4.791956902,0.0107,0.1596,31.7497,64.9,0.470838333,False,False,False,550.04577,0.001457258,0.6077242417357944,0.0,28.8991,34.6003,0.1636,4.3033,357,2100,28.8991,34.6003,0.608269983815383,0.6069549426597479,0.6077242417357944,4.4669
2,4,19,131.9131226,4.5795,4.909238338,0.0101,0.1387,27.1639,64.9,0.547268333,False,False,False,497.8708379,0.001655366,0.6241356590686404,0.0,25.4135,28.9143,0.1428,4.4367,380,1900,25.4135,28.9143,0.5485022721448158,0.7307513972624655,0.6241356590686404,4.5795
1,5,20,133.9783745,4.5306,4.861372709,0.0102,0.154,27.7085,62.6,0.538191667,False,False,False,498.8300669,0.00164744,0.6159687791478736,0.0,25.7055,29.7115,0.1579,4.3727,260,2000,25.7055,29.7115,0.5496010933601106,0.7257984892568263,0.6159687791478736,4.5306
7,9,20,151.9649995,4.3514,4.676366806,0.01,0.0673,33.11395,65.3,0.448100833,False,False,False,533.1616185,0.001512263,0.6110234451522049,0.0,31.2438,34.9841,0.0708,4.2806,320,2000,31.2438,34.9841,0.5889287588623721,0.641327224371857,0.6110234451522049,4.3514
8,8,19,142.9341143,4.3455,4.663846493,0.0096,0.0616,31.71725,67.5,0.471379167,False,False,False,502.8188925,0.001609994,0.62210837576288,0.0,30.5057,32.9288,0.0652,4.2803,285,1900,30.5057,32.9288,0.554170394531563,0.702398717218073,0.62210837576288,4.3455
4,4,19,129.5572297,4.5097,4.834177732,0.0101,0.0888,27.38905,65.2,0.543515833,False,False,False,484.5110574,0.001711554,0.6309174460947572,0.0,25.9921,28.786,0.0927,4.417,285,1900,25.9921,28.786,0.5331983038066171,0.7658629283021887,0.6309174460947572,4.5097
2,7,20,141.8193014,4.4373,4.764650106,0.0104,0.121,29.8473,63.9,0.502545,False,False,False,513.8258595,0.00158908,0.6155951177917585,0.0,27.6077,32.0869,0.125,4.3123,280,2000,27.6077,32.0869,0.5667791551670837,0.689329688952878,0.6155951177917585,4.4373
4,7,19,139.6949677,4.3755,4.69856739,0.0097,0.0876,30.1383,65.5,0.497695,False,False,False,499.3713863,0.001636031,0.6218115407967583,0.0,28.272,32.0046,0.0914,4.2841,285,1900,28.272,32.0046,0.550221188500031,0.7186690762570364,0.6218115407967583,4.3755
4,5,18,131.2741407,4.4268,4.750669479,0.0099,0.0922,28.4098,65.0,0.526503333,False,False,False,479.8047168,0.001720802,0.6294049355021831,0.0,27.1087,29.7109,0.0961,4.3307,324,1800,27.1087,29.7109,0.5278070709543125,0.7716419458692023,0.6294049355021831,4.4268
0,3,22,133.8699751,4.768,5.098531485,0.011,0.195,25.83335,61.9,0.569444167,False,False,False,526.0066011,0.001566681,0.6152615734379485,0.0,23.3854,28.2813,0.1992,4.5688,308,2200,23.3854,28.2813,0.5807325044591757,0.6753326934421151,0.6152615734379485,4.768000000000001
2,8,20,146.6287459,4.4502,4.779359818,0.0105,0.1347,30.74355,64.0,0.4876075,False,False,False,530.3131252,0.001532503,0.6129894721003394,0.0,28.3917,33.0954,0.1387,4.3115,360,2000,28.3917,33.0954,0.5856657373423124,0.6539750742373798,0.6129894721003394,4.4502
4,7,20,142.5966287,4.4489,4.766033888,0.01,0.091,30.6386,65.6,0.489356667,False,False,False,516.9816096,0.001576297,0.6177317577258561,0.0,29.1621,32.1151,0.0949,4.354,300,2000,29.1621,32.1151,0.5703941471659169,0.6813416719157743,0.6177317577258561,4.4489
5,9,20,151.8986071,4.3803,4.7024827,0.0107,0.0869,32.91755,67.1,0.451374167,False,False,False,538.7757599,0.001502942,0.6134910151238688,0.0,31.0813,34.7538,0.0908,4.2895,360,2000,31.0813,34.7538,0.5953599006189129,0.635502589559775,0.6134910151238688,4.3803
10,6,18,134.0134796,4.3653,4.691083431,0.009,0.0575,30.1315,66.6,0.497808333,False,False,False,478.3175318,0.001709375,0.6317931638304437,0.0,29.547,30.716,0.0608,4.3045,288,1800,29.547,30.716,0.5261034627136648,0.7645012847815872,0.6317931638304437,4.3653
5,10,21,155.8723967,4.3756,4.706407785,0.0104,0.0821,33.5895,65.2,0.440175,False,False,False,551.9241814,0.0014662,0.6113125680195326,0.0,31.4727,35.7063,0.086,4.2896,315,2100,31.4727,35.7063,0.610421751847179,0.6125427427337352,0.6113125680195326,4.3756
0,5,20,133.8678849,4.5275,4.854434013,0.0103,0.1878,27.2824,64.5,0.545293333,False,False,False,503.589066,0.001649929,0.6254089720061097,0.0,24.7854,29.7794,0.1919,4.3356,280,2000,24.7854,29.7794,0.5550526478634137,0.7273538498455263,0.6254089720061097,4.527500000000001
4,9,20,151.2706252,4.3832,4.712006569,0.0103,0.0965,32.42555,65.0,0.459574167,False,False,False,538.4192968,0.001508183,0.6132124358745957,0.0,30.2396,34.6115,0.1003,4.2829,360,2000,30.2396,34.6115,0.5949515630720396,0.6387776577981744,0.6132124358745957,4.3831999999999995
10,10,21,156.6471202,4.3422,4.65712142,0.0103,0.0585,34.69395,67.1,0.4217675,False,False,False,551.3332985,0.001470171,0.6121293712596743,0.0,33.2717,36.1162,0.0621,4.2801,294,2100,33.2717,36.1162,0.6097448804574743,0.6150241958866993,0.6121293712596743,4.3422
5,4,18,129.1445537,4.4779,4.803141594,0.0096,0.0862,27.7332,64.1,0.53778,False,False,False,482.3688599,0.001729217,0.629617048132119,0.0,26.5796,28.8868,0.09,4.3879,360,1800,26.5796,28.8868,0.5307443620884753,0.7769004269274223,0.629617048132119,4.4779
7,8,19,143.8849747,4.3671,4.693688393,0.0097,0.0695,31.6162,66.9,0.473063333,False,False,False,513.3840504,0.001591444,0.6221057439258801,0.0,30.2388,32.9936,0.0731,4.294,342,1900,30.2388,32.9936,0.5662730516066301,0.6908069378205706,0.6221057439258801,4.3671
1,10,22,161.6421725,4.5111,4.838336468,0.0111,0.2039,32.54985,65.7,0.4575025,False,False,False,585.2229866,0.001371396,0.6077607484210823,0.0,28.934,36.1657,0.2081,4.303,440,2200,28.934,36.1657,0.6485663800826987,0.5533003139466292,0.6077607484210823,4.5111
7,6,18,134.2499411,4.3807,4.709726334,0.0097,0.0688,29.72615,65.7,0.504564167,False,False,False,484.8539081,0.001700366,0.6300862249818682,0.0,28.775,30.6773,0.0726,4.3081,324,1800,28.775,30.6773,0.5335910480030902,0.7588716168251398,0.6300862249818682,4.380699999999999
5,8,20,145.3679328,4.397,4.723058701,0.0099,0.0801,31.2916,65.9,0.478473333,False,False,False,523.0838019,0.001564498,0.6190765375687725,0.0,29.4523,33.1309,0.0839,4.3131,300,2000,29.4523,33.1309,0.5773843636408656,0.6739685503464412,0.6190765375687725,4.397
2,6,19,135.6342849,4.4428,4.77170825,0.01,0.1276,28.42825,64.0,0.526195833,False,False,False,500.3600206,0.001659487,0.6241428503328548,0.0,26.1952,30.6613,0.1316,4.3112,323,1900,26.1952,30.6613,0.5513536942343323,0.7333265844806385,0.6241428503328548,4.4428
8,9,20,151.3873907,4.338,4.665588617,0.0098,0.0633,33.41705,67.1,0.443049167,False,False,False,534.8085443,0.001522722,0.616581868960096,0.0,31.889,34.9451,0.0669,4.2711,320,2000,31.889,34.9451,0.5908153542520614,0.6478629882919905,0.616581868960096,4.338
3,9,21,155.9080277,4.4241,4.750458956,0.0104,0.1132,32.67015,63.1,0.4554975,False,False,False,560.1137949,0.001449795,0.6130611186536958,0.0,29.956,35.3843,0.1171,4.307,378,2100,29.956,35.3843,0.6198031623955098,0.6022913604687204,0.6130611186536958,4.4241
7,3,20,129.2857611,4.57,4.892186642,0.01,0.0693,27.42835,64.3,0.542860833,False,False,False,494.5294323,0.001692517,0.6294379555782156,0.0,26.5382,28.3185,0.0729,4.4971,260,2000,26.5382,28.3185,0.5446746070490098,0.7539668256396413,0.6294379555782156,4.569999999999999
5,5,19,132.6635772,4.4309,4.751682281,0.0096,0.0766,28.63895,64.4,0.522684167,False,False,False,488.8396288,0.001701204,0.6281271098164865,0.0,27.2884,29.9895,0.0803,4.3506,266,1900,27.2884,29.9895,0.5381567924326266,0.7593952778027736,0.6281271098164865,4.4309
0,10,23,161.5163159,4.512,4.835879087,0.0109,0.2064,32.27905,63.8,0.462015833,False,False,False,586.2144091,0.001372191,0.6116597729104307,0.0,28.3992,36.1589,0.2104,4.3016,345,2300,28.3992,36.1589,0.6497020797710115,0.5537971044922364,0.6116597729104307,4.512
0,6,20,137.117022,4.4922,4.823035479,0.0105,0.1918,28.07815,63.7,0.532030833,False,False,False,511.9984613,0.00162349,0.6224136755394036,0.0,25.3993,30.757,0.1959,4.2963,300,2000,25.3993,30.757,0.5646858240532917,0.710832283511803,0.6224136755394036,4.4921999999999995
7,7,19,139.9313305,4.3556,4.678502083,0.0096,0.0657,30.90985,65.4,0.484835833,False,False,False,501.6529292,0.00164073,0.6242810161368997,0.0,29.653,32.1667,0.0692,4.2864,285,1900,29.653,32.1667,0.5528347539178042,0.7216054520731475,0.6242810161368997,4.355600000000001
1,3,21,132.0480237,4.6931,5.016699076,0.0104,0.1542,26.08565,64.1,0.565239167,False,False,False,519.0597858,0.001613646,0.6257570256816185,0.0,23.8865,28.2848,0.1581,4.535,336,2100,23.8865,28.2848,0.5727747508566735,0.7046808292590262,0.6257570256816185,4.6931
5,3,20,129.5342287,4.5742,4.897123098,0.0102,0.0783,26.97945,65.0,0.5503425,False,False,False,498.447707,0.00168772,0.6332489736468985,0.0,25.5906,28.3683,0.0821,4.4921,280,2000,25.5906,28.3683,0.5491630903702114,0.7509692102342603,0.6332489736468985,4.574199999999999
1,6,19,136.3735191,4.4585,4.785407066,0.0099,0.1599,28.24485,63.2,0.5292525,False,False,False,507.1211154,0.001644679,0.6228888237632775,0.0,25.7165,30.7732,0.1639,4.2946,361,1900,25.7165,30.7732,0.5590987002807086,0.7240731575632143,0.6228888237632775,4.4585
8,10,20,156.1232417,4.3566,4.680006266,0.0098,0.083,34.20635,66.9,0.429894167,False,False,False,555.4789158,0.001470228,0.6147475580801978,0.0,32.5092,35.9035,0.0866,4.27,420,2000,32.5092,35.9035,0.614493790508915,0.6150598148314788,0.6147475580801978,4.356599999999999
1,3,22,134.1943006,4.759,5.089913845,0.0109,0.1544,26.134,62.9,0.564433333,False,False,False,531.6241791,0.00156585,0.6206190723425329,0.0,23.9227,28.3453,0.1585,4.6005,330,2200,23.9227,28.3453,0.5871675829284186,0.6748134067208575,0.6206190723425329,4.759
1,7,20,141.7738022,4.4649,4.79806304,0.0105,0.1552,29.2178,63.4,0.513036667,False,False,False,524.0877681,0.001579764,0.6194741934562529,0.0,26.4881,31.9475,0.1591,4.3058,340,2000,26.4881,31.9475,0.5785344324565488,0.6835081786096364,0.6194741934562529,4.464899999999999
2,10,22,160.133831,4.4263,4.754867315,0.0105,0.133,33.3919,65.5,0.443468333,False,False,False,576.5536506,0.001410834,0.6128419468535615,0.0,30.4223,36.3615,0.1369,4.2894,352,2200,30.4223,36.3615,0.6386354352099737,0.5779448743713569,0.6128419468535615,4.4262999999999995
4,5,19,131.9473139,4.4412,4.771580935,0.0096,0.0896,28.1214,63.5,0.53131,False,False,False,491.9840377,0.001706472,0.6282890927367635,0.0,26.4633,29.7795,0.0933,4.3479,285,1900,26.4633,29.7795,0.5417587927984222,0.7626872181729107,0.6282890927367635,4.4412
9,6,19,135.3703372,4.3882,4.71095109,0.0096,0.058,29.9581,65.2,0.500698333,False,False,False,493.5963508,0.001683411,0.6295674763616115,0.0,29.0418,30.8744,0.0615,4.3267,266,1900,29.0418,30.8744,0.5436057384599668,0.7482765429876922,0.6295674763616115,4.388199999999999
2,4,20,131.1144154,4.5604,4.890113831,0.0107,0.1235,27.0084,63.8,0.54986,False,False,False,504.3416138,0.001672425,0.6294950878268231,0.0,25.1628,28.854,0.1277,4.4327,300,2000,25.1628,28.854,0.5559147105076452,0.7414114600517911,0.6294950878268231,4.5604
5,7,19,141.7522847,4.4077,4.739754677,0.0102,0.0892,30.623,65.5,0.489616667,False,False,False,517.2764668,0.001600508,0.6241710146598937,0.0,29.0179,32.2281,0.0933,4.3144,380,1900,29.0179,32.2281,0.5707319135875351,0.6964709749342612,0.6241710146598937,4.4077
4,3,20,129.8453837,4.5982,4.930343628,0.0099,0.0908,26.8014,63.0,0.55331,False,False,False,504.5451471,0.001674887,0.6277553291605282,0.0,25.3029,28.2999,0.0945,4.5037,320,2000,25.3029,28.2999,0.556147863079199,0.7429499485087535,0.6277553291605282,4.5982
0,7,21,146.3014022,4.5753,4.902701139,0.0109,0.2671,29.20825,64.5,0.513195833,False,False,False,550.7834348,0.001493936,0.617591915398946,0.0,26.0677,32.3488,0.2713,4.304,420,2100,26.0677,32.3488,0.6091149976045994,0.6298747962846316,0.617591915398946,4.5753
1,9,22,155.7537766,4.4358,4.760545492,0.011,0.1484,32.0468,64.3,0.465886667,False,False,False,565.399575,0.001447403,0.6157082328724971,0.0,28.754,35.3396,0.1527,4.2831,308,2200,28.754,35.3396,0.6258581579317823,0.6007966145755224,0.6157082328724971,4.4358
8,3,19,128.5248426,4.5466,4.879639149,0.0098,0.0652,27.5946,64.7,0.54009,False,False,False,493.1156264,0.0017113,0.6347122893774928,0.0,26.8998,28.2894,0.0689,4.4777,342,1900,26.8998,28.2894,0.5430550564336416,0.7657042052851017,0.6347122893774928,4.5466
10,3,20,129.332045,4.5726,4.896669388,0.0098,0.059,27.64605,65.8,0.5392325,False,False,False,498.622119,0.00169095,0.6369215190938191,0.0,26.99,28.3021,0.0626,4.51,280,2000,26.99,28.3021,0.5493628837519816,0.7529876171050922,0.6369215190938191,4.5726
4,8,20,145.1592031,4.3947,4.722449064,0.01,0.0912,30.9727,65.3,0.483788333,False,False,False,527.9084971,0.001567567,0.6221157066636086,0.0,28.822,33.1234,0.0949,4.2998,320,2000,28.822,33.1234,0.5829111746975487,0.6758863493206156,0.6221157066636086,4.3947
3,4,19,132.3060654,4.56,4.887965202,0.01,0.1372,27.4184,63.9,0.543026667,False,False,False,508.3332219,0.001657507,0.6288420338972602,0.0,25.7171,29.1197,0.141,4.419,418,1900,25.7171,29.1197,0.560487199103614,0.7320892948198806,0.6288420338972602,4.56
2,5,23,141.4108599,4.7679,5.096936703,0.0114,0.1326,28.71525,63.4,0.5214125,False,False,False,554.7514514,0.001483167,0.6173595545033626,0.0,27.7142,29.7163,0.1366,4.6313,345,2300,27.7142,29.7163,0.6136604615373223,0.6231453152963997,0.6173595545033626,4.7679
3,3,20,131.9440025,4.6664,4.989740372,0.0103,0.1372,26.75755,63.1,0.554040833,False,False,False,518.6009518,0.001624158,0.6257643634080863,0.0,25.142,28.3731,0.1412,4.5252,420,2000,25.142,28.3731,0.5722491448402804,0.7112497125488668,0.6257643634080863,4.666399999999999
6,7,19,142.7885252,4.4246,4.748804569,0.01,0.0979,30.97525,64.9,0.483745833,False,False,False,523.8890467,0.001582824,0.6227589200617702,0.0,29.6164,32.3341,0.1019,4.3227,418,1900,29.6164,32.3341,0.5783067920388247,0.6854203535398983,0.6227589200617702,4.4246
6,3,20,129.6536611,4.5779,4.904838562,0.01,0.0719,27.1663,63.7,0.547228333,False,False,False,502.4136608,0.001684802,0.6309048249809383,0.0,25.9716,28.361,0.0754,4.5025,300,2000,25.9716,28.361,0.5537061913130719,0.7491457702190628,0.6309048249809383,4.5779000000000005
3,5,19,134.6858329,4.5253,4.852376461,0.0096,0.1373,28.1548,63.8,0.530753333,False,False,False,512.2311201,0.001640706,0.627085459177931,0.0,26.4398,29.8698,0.1411,4.3842,418,1900,26.4398,29.8698,0.564952340625836,0.7215904546227142,0.627085459177931,4.5253
2,5,20,133.9838569,4.5149,4.844538927,0.0101,0.1236,27.93115,62.2,0.534480833,False,False,False,509.4242377,0.001653101,0.6237486255982929,0.0,26.0821,29.7802,0.1273,4.3876,300,2000,26.0821,29.7802,0.5617369854500045,0.7293360128778109,0.6237486255982929,4.5149
6,9,21,152.5299399,4.3633,4.688027382,0.0103,0.0716,32.89515,65.6,0.4517475,False,False,False,548.6671674,0.001502553,0.6188800912764487,0.0,30.759,35.0313,0.0754,4.2879,294,2100,30.759,35.0313,0.6066907594754802,0.6352595058839999,0.6188800912764487,4.3633
8,5,18,131.1397333,4.3941,4.715657234,0.0095,0.064,29.11065,65.2,0.5148225,False,False,False,483.3753252,0.001735385,0.6364174344476266,0.0,28.3535,29.8678,0.0676,4.3265,324,1800,28.3535,29.8678,0.5318972936867673,0.7807547716888131,0.6364174344476266,4.3941
4,6,19,134.4316189,4.3808,4.710605145,0.0099,0.087,29.0509,64.0,0.515818333,False,False,False,494.4301282,0.001698029,0.6297010070418064,0.0,27.3446,30.7572,0.0907,4.2901,266,1900,27.3446,30.7572,0.5445608516768873,0.757411240089185,0.6297010070418064,4.3808
