prefill_freq_bin,decode_freq_bin,effective_batch_size,energy,latency,inference_time,batching_time,compute_time,avg_power,temperature,power_headroom,slo_violation,temp_violation,power_violation,throughput_raw,edp_efficiency_raw,performance_metric,constraint_penalty,prefill_power_w,decode_power_w,prefill_time,decode_time,num_prompt_tokens,num_decode_tokens,prefill_TOTAL_POWER,decode_TOTAL_POWER,inverse_energy_normalized,headroom_threshold_met,energy_min,energy_max,throughput_normalized,edp_efficiency_normalized,performance_metric.1,reward,early_exit_layer,avg_entropy
2,3,16,131.83542202,4.491700000000001,5.019506216049194,0.0086,0.0989,26.6443,96.50845,0.5559283333333334,False,False,False,413.2064890338871,0.0016887180423116,0.9312477570127335,0.0,23.8084,29.4802,0.1024,4.3893,256,1600,23.8084,29.4802,0.9312477570127335,True,109.66024753000002,432.19771724,0.4440160523494751,0.7727217041542792,0.9312477570127335,0.9312477570127335,8,7.3002
2,3,8,122.39243405,4.4099,4.929558038711548,0.0065,0.0587,25.7875,96.4476,0.5702083333333333,False,False,False,203.1791643395169,0.0018527494200238,0.9605249382918276,0.0,23.7639,27.8111,0.0622,4.3477,96,800,23.7639,27.8111,0.9605249382918276,True,109.66024753000002,432.19771724,0.2140386988824646,0.8533935937244055,0.9605249382918276,0.9605249382918276,10,6.0874
2,3,5,120.15995028,4.4335,4.96415638923645,0.0052,0.0573,24.80105,96.61165,0.5866491666666666,False,False,False,128.56656624189327,0.0018771265242536,0.967446564396253,0.0,22.4349,27.1672,0.0604,4.3731,70,500,22.4349,27.1672,0.967446564396253,True,109.66024753000002,432.19771724,0.1323388159231444,0.8653824405407515,0.967446564396253,0.967446564396253,8,7.6409
2,3,4,119.03116043,4.4431,4.968944549560547,0.0047,0.0551,24.35855,96.4074,0.5940241666666667,False,False,False,100.83047853289852,0.0018908333066443,0.970946281347015,0.0,21.8618,26.8553,0.058,4.3851,48,400,21.8618,26.8553,0.970946281347015,True,109.66024753000002,432.19771724,0.1019681388880221,0.8721235412423768,0.970946281347015,0.970946281347015,14,3.713
2,3,3,118.94069362,4.473800000000001,4.989851474761963,0.0043,0.0552,24.13005,96.3222,0.5978325000000001,False,False,False,76.44506315770414,0.0018792863840308,0.9712267659991743,0.0,21.6089,26.6512,0.0578,4.416,42,300,21.6089,26.6512,0.9712267659991743,True,109.66024753000002,432.19771724,0.0752664071045896,0.8664446761438634,0.9712267659991743,0.9712267659991743,6,8.3011
2,3,2,117.0163768,4.401,4.918909072875977,0.004,0.0509,24.1602,96.35605,0.5973299999999999,False,False,False,50.443069656198674,0.0019417887640115,0.9771929466780588,0.0,21.6713,26.6491,0.0535,4.3475,22,200,21.6713,26.6491,0.9771929466780588,True,109.66024753000002,432.19771724,0.0467945420315831,0.8971838259699231,0.9771929466780588,0.9771929466780588,4,9.0
2,3,1,114.69123034,4.3321,4.854309558868408,0.0035,0.0509,23.98,96.2704,0.6003333333333333,False,False,False,25.62267130890993,0.0020126641661502,0.9844018655738712,0.0,21.4222,26.5378,0.0534,4.2787,11,100,21.4222,26.5378,0.9844018655738712,True,109.66024753000002,432.19771724,0.0196165092103165,0.932040892308842,0.9844018655738712,0.9844018655738712,12,4.8502
2,2,32,171.74907816,6.1616,6.688993453979492,0.0129,0.1667,24.9468,96.4796,0.5842200000000001,False,False,False,597.2473712595151,0.0009449570806766,0.8074988599438528,0.0,21.848,28.0456,0.1705,5.9911,480,3200,21.848,28.0456,0.8074988599438528,True,109.66024753000002,432.19771724,0.6455385689342814,0.4069343590716189,0.8074988599438528,0.8074988599438528,4,9.0
2,2,26,159.07682302,5.6787,6.209958553314209,0.0114,0.1643,25.2621,96.4435,0.578965,False,False,False,526.5288663727849,0.001106991190162,0.8467881095042028,0.0,22.3382,28.186,0.1681,5.5106,390,2600,22.3382,28.186,0.8467881095042028,True,109.66024753000002,432.19771724,0.5681026704450692,0.4866239768100678,0.8467881095042028,0.8467881095042028,14,4.0326
2,2,16,137.46190557,4.9197,5.449402809143066,0.0085,0.0938,25.0295,96.6416,0.5828416666666667,False,False,False,370.7542389263088,0.0014786964108293,0.9138033231766932,0.0,21.9981,28.0609,0.0972,4.8225,224,1600,21.9981,28.0609,0.9138033231766932,True,109.66024753000002,432.19771724,0.3975313573572041,0.6694314550654059,0.9138033231766932,0.9138033231766932,4,9.0
2,2,8,122.81515892000002,4.5016,5.0210559368133545,0.006,0.0594,24.5867,96.628,0.5902216666666666,False,False,False,199.04029699655743,0.0018087607385887,0.959214315776,0.0,21.8141,27.3593,0.0623,4.4393,96,800,21.8141,27.3593,0.959214315776,True,109.66024753000002,432.19771724,0.2095066897295129,0.831759622830767,0.959214315776,0.959214315776,14,3.5942
2,2,5,121.53596651,4.5461,5.069740295410156,0.005,0.0564,24.5134,96.61235,0.5914433333333332,False,False,False,124.28232456779996,0.0018099067325821,0.9631803430755574,0.0,22.2333,26.7935,0.0592,4.4869,65,500,22.2333,26.7935,0.9631803430755574,True,109.66024753000002,432.19771724,0.1276476236544488,0.8323232314657342,0.9631803430755574,0.9631803430755574,4,9.0
2,2,4,120.16553277,4.5243,5.045325756072998,0.005,0.0556,24.1883,96.37885,0.5968616666666667,False,False,False,99.9049355911554,0.0018393682607363,0.967429256360678,0.0,21.7535,26.6231,0.0586,4.4657,52,400,21.7535,26.6231,0.967429256360678,True,109.66024753000002,432.19771724,0.1009546806793252,0.8468126369622423,0.967429256360678,0.967429256360678,12,4.6866
2,2,3,120.06731333,4.5727,5.086983442306519,0.0043,0.0555,23.76595,96.7424,0.6039008333333332,False,False,False,72.82348003947776,0.0018213881081294,0.967733777382959,0.0,21.2094,26.3225,0.0582,4.5145,33,300,21.2094,26.3225,0.967733777382959,True,109.66024753000002,432.19771724,0.0713008178551788,0.8379698600143684,0.967733777382959,0.967733777382959,8,7.5171
2,2,2,119.97653262,4.631200000000001,5.148426055908203,0.0041,0.0546,23.59065,96.5309,0.6068225,False,False,False,48.36758326835738,0.0017997416039609,0.968015235255378,0.0,21.2163,25.965,0.0574,4.5738,24,200,21.2163,25.965,0.968015235255378,True,109.66024753000002,432.19771724,0.0445219098046711,0.827323943250084,0.968015235255378,0.968015235255378,14,3.4332
2,2,1,116.79523371000002,4.452500000000001,4.96966028213501,0.0036,0.0519,23.75145,96.40375,0.6041425,False,False,False,25.37899486153961,0.0019229631018045,0.9778785820251666,0.0,21.2094,26.2935,0.0544,4.3981,13,100,21.2094,26.2935,0.9778785820251666,True,109.66024753000002,432.19771724,0.019349686478798,0.8879252209162669,0.9778785820251666,0.9778785820251666,4,9.0
2,1,32,190.40119731,7.3527,7.878108501434326,0.0135,0.1674,24.0076,96.52885,0.5998733333333334,False,False,False,500.496348212718,0.0007143046512871,0.7496695504785975,0.0,22.0273,25.9879,0.1717,7.181,480,3200,22.0273,25.9879,0.7496695504785975,True,109.66024753000002,432.19771724,0.5395973812440276,0.2934977253475167,0.7496695504785975,0.7496695504785975,8,7.6481
2,1,26,177.68736649000002,6.8293,7.357929468154907,0.0116,0.1715,23.79595,96.34575,0.6034008333333334,False,False,False,445.4335809770282,0.0008240759844474,0.7890877018996751,0.0,21.4531,26.1388,0.1755,6.6538,442,2600,21.4531,26.1388,0.7890877018996751,True,109.66024753000002,432.19771724,0.4793043241293817,0.3474841088686852,0.7890877018996751,0.7890877018996751,14,4.3312
2,1,16,153.06638550999998,5.8793,6.395822525024414,0.0085,0.0992,23.62075,96.5845,0.6063208333333333,False,False,False,315.6837862188039,0.0011112059323765,0.8654229599462434,0.0,21.1194,26.1221,0.1026,5.7767,256,1600,21.1194,26.1221,0.8654229599462434,True,109.66024753000002,432.19771724,0.3372298847448568,0.4886968193554263,0.8654229599462434,0.8654229599462434,8,7.2772
2,1,8,133.44379036,5.118799999999999,5.645421504974365,0.0061,0.1008,23.7143,96.5608,0.6047616666666666,False,False,False,184.41818699339944,0.0014639743541869,0.9262611477315046,0.0,21.2597,26.1689,0.1038,5.015,144,800,21.2597,26.1689,0.9262611477315046,True,109.66024753000002,432.19771724,0.1934956579957933,0.6621910347003289,0.9262611477315046,0.9262611477315046,8,7.001
2,1,5,125.75438566,4.786700000000001,5.305887222290039,0.0051,0.0559,23.8787,96.3987,0.6020216666666667,False,False,False,116.99080431386876,0.001661271634872,0.9501014931862936,0.0,21.4254,26.332,0.0589,4.7278,60,500,21.4254,26.332,0.9501014931862936,True,109.66024753000002,432.19771724,0.1196634980974986,0.7592233504798211,0.9501014931862936,0.9501014931862936,10,6.5255
2,1,4,125.36397082,4.7738000000000005,5.295507907867432,0.0047,0.0564,23.7501,96.87395,0.604165,False,False,False,98.0350877633986,0.0016709484026025,0.9513119412013756,0.0,21.1754,26.3248,0.0593,4.7145,68,400,21.1754,26.3248,0.9513119412013756,True,109.66024753000002,432.19771724,0.0989072201622743,0.7639824590640418,0.9513119412013756,0.9513119412013756,6,7.7542
2,1,3,123.46334,4.6904,5.207974910736084,0.0044,0.0551,23.812,96.6466,0.6031333333333334,False,False,False,70.99606195717594,0.0017268399862296,0.9572046854512418,0.0,21.238,26.386,0.0578,4.6326,33,300,21.238,26.386,0.9572046854512418,True,109.66024753000002,432.19771724,0.0692998173908007,0.7914703685430138,0.9572046854512418,0.9572046854512418,8,6.4082
2,1,2,121.88202059,4.6606,5.181424856185913,0.0039,0.0543,23.64935,96.4668,0.6058441666666667,False,False,False,47.63334170850498,0.0017604290354899,0.9621074318249322,0.0,21.0845,26.2142,0.0569,4.6037,22,200,21.0845,26.2142,0.9621074318249322,True,109.66024753000002,432.19771724,0.0437179242709503,0.8079897205748338,0.9621074318249322,0.9621074318249322,8,7.2343
2,1,1,120.15504212,4.643800000000001,5.162840366363525,0.0037,0.0514,23.6439,96.53715,0.605935,False,False,False,23.68749220735341,0.00179219182512,0.967461781729,0.0,21.3604,25.9274,0.054,4.5898,10,100,21.3604,25.9274,0.967461781729,True,109.66024753000002,432.19771724,0.0174975117469709,0.8236109041143594,0.967461781729,0.967461781729,12,4.7231
2,0,32,233.25980251,9.8647,10.396254301071169,0.0134,0.2453,22.99105,96.3373,0.6168158333333333,False,False,False,398.9984085680854,0.0004345864826842,0.6167900892534102,0.0,22.3013,23.6808,0.2495,9.6152,736,3200,22.3013,23.6808,0.6167900892534102,True,109.66024753000002,432.19771724,0.4284583778986564,0.1559301847767909,0.6167900892534102,0.6167900892534102,4,9.0
2,0,26,211.39363224,8.964,9.486130714416504,0.0116,0.1981,22.094,96.21755,0.6317666666666667,False,False,False,348.0588634472486,0.0005277232773382,0.6845842909306922,0.0,20.5352,23.6528,0.2021,8.7619,520,2600,20.5352,23.6528,0.6845842909306922,True,109.66024753000002,432.19771724,0.3726801986034105,0.2017355746847552,0.6845842909306922,0.6845842909306922,4,9.0
2,0,16,185.13776823,7.7821,8.302511215209961,0.0085,0.1352,22.14405,96.306,0.6309325,False,False,False,252.8880054370921,0.0006940778233114,0.7659883648003335,0.0,20.437,23.8511,0.1388,7.6433,368,1600,20.437,23.8511,0.7659883648003335,True,109.66024753000002,432.19771724,0.2684692723146031,0.2835500162227873,0.7659883648003335,0.7659883648003335,14,4.0089
2,0,8,157.35315243000002,6.5628,7.084346771240234,0.006,0.0604,21.97115,96.3309,0.6338141666666667,False,False,False,137.74606299962468,0.0009683567453993,0.8521322036075942,0.0,19.9262,24.0161,0.0635,6.4993,104,800,19.9262,24.0161,0.8521322036075942,True,109.66024753000002,432.19771724,0.142390252675834,0.4184424936420277,0.8521322036075942,0.8521322036075942,12,4.8314
2,0,5,148.7529881,6.2131,6.7316508293151855,0.0051,0.0567,21.7823,96.35175,0.6369616666666666,False,False,False,90.93687677055306,0.0010819967528671,0.87879628185479,0.0,19.5806,23.984,0.0595,6.1536,65,500,19.5806,23.984,0.87879628185479,True,109.66024753000002,432.19771724,0.0911347658834773,0.4743315208578042,0.87879628185479,0.87879628185479,6,7.8337
2,0,4,146.66929362,6.1056,6.631503343582153,0.0047,0.0555,21.80925,96.11845,0.6365125,False,False,False,74.68552235889636,0.001116689545989,0.8852565994168815,0.0,19.5534,24.0651,0.0582,6.0474,56,400,19.5534,24.0651,0.8852565994168815,True,109.66024753000002,432.19771724,0.0733397314360027,0.4913937025857413,0.8852565994168815,0.8852565994168815,8,7.4206
2,0,3,143.89471952,5.9874,6.516335964202881,0.0045,0.0561,21.82555,96.3155,0.6362408333333334,False,False,False,58.62309873683089,0.0011606916749738,0.8938589304964136,0.0,19.5738,24.0773,0.059,5.9284,51,300,19.5738,24.0773,0.8938589304964136,True,109.66024753000002,432.19771724,0.0557515738939111,0.5130342870874257,0.8938589304964136,0.8938589304964136,4,9.0
2,0,2,141.55480764,5.857200000000001,6.374853849411011,0.004,0.0556,21.8821,96.1316,0.6352983333333333,False,False,False,37.90206277708413,0.0012061055664489,0.9011136283214564,0.0,19.5502,24.214,0.0582,5.799,22,200,19.5502,24.214,0.9011136283214564,True,109.66024753000002,432.19771724,0.0330622927822661,0.5353691872091395,0.9011136283214564,0.9011136283214564,4,9.0
2,0,1,138.43049974000002,5.7057,6.225550174713135,0.0036,0.0512,22.21145,96.4842,0.6298091666666666,False,False,False,19.454226570933177,0.0012660745519618,0.9108002793105932,0.0,20.1217,24.3012,0.0538,5.6519,11,100,20.1217,24.3012,0.9108002793105932,True,109.66024753000002,432.19771724,0.0128621376164691,0.5648623942065125,0.9108002793105932,0.9108002793105932,6,8.9367
0,10,32,183.53732718,4.5177000000000005,5.045176029205322,0.0137,0.383,31.9544,96.95605,0.4674266666666666,False,False,False,864.1563485498485,0.0012060302709915,0.770950396192962,0.0,21.4874,42.4214,0.3874,4.1303,704,3200,21.4874,42.4214,0.770950396192962,True,109.66024753000002,432.19771724,0.9378006367539866,0.5353321563257526,0.770950396192962,0.770950396192962,6,8.172
0,10,26,178.10274301,4.5192000000000005,5.043658256530762,0.0115,0.2582,35.18155,97.2291,0.4136408333333333,False,False,False,678.8810676931607,0.0012424182710742,0.7877998623182043,0.0,30.398,39.9651,0.2621,4.2571,468,2600,30.398,39.9651,0.7877998623182043,True,109.66024753000002,432.19771724,0.7349264687556916,0.5532280538381238,0.7877998623182043,0.7877998623182043,8,6.9162
0,10,16,160.85749936000002,4.3938,4.912785053253174,0.0088,0.201,32.93435,97.35305,0.4510941666666666,False,False,False,440.6207745867417,0.0014148760715871,0.8412672739200424,0.0,28.8807,36.988,0.2048,4.189,336,1600,28.8807,36.988,0.8412672739200424,True,109.66024753000002,432.19771724,0.4740343599568728,0.6380441227666629,0.8412672739200424,0.8412672739200424,4,9.0
0,10,8,147.60615655999996,4.3312,4.85404109954834,0.0063,0.0885,31.2332,97.63285,0.4794466666666667,False,False,False,206.8710272277828,0.0015641820179773,0.882351935531342,0.0,28.2608,34.2056,0.0917,4.2395,96,800,28.2608,34.2056,0.882351935531342,True,109.66024753000002,432.19771724,0.2180812436210694,0.7114739322784228,0.882351935531342,0.882351935531342,14,3.8705
0,10,5,140.50694294,4.2548,4.775411605834961,0.0051,0.0716,29.35675,97.6339,0.5107208333333334,False,False,False,130.44088313413482,0.0016727192848071,0.9043624437255774,0.0,25.5571,33.1564,0.0746,4.1802,55,500,25.5571,33.1564,0.9043624437255774,True,109.66024753000002,432.19771724,0.1343911700111827,0.7648533925137335,0.9043624437255774,0.9043624437255774,14,3.8943
0,10,4,140.04807947,4.2719,4.788260221481323,0.0049,0.0835,29.2357,97.90685,0.5127383333333333,False,False,False,110.48945188570616,0.0016714822301275,0.9057851108978988,0.0,25.5381,32.9333,0.0865,4.1854,72,400,25.5381,32.9333,0.9057851108978988,True,109.66024753000002,432.19771724,0.1125445966518847,0.7642449995349493,0.9057851108978988,0.9057851108978988,10,6.0602
0,10,3,138.15216791,4.2461,4.769324064254761,0.0045,0.0671,29.1091,98.4763,0.5148483333333334,False,False,False,79.13141962473337,0.0017047161552438,0.911663223483406,0.0,25.5651,32.6531,0.07,4.1761,36,300,25.5651,32.6531,0.911663223483406,True,109.66024753000002,432.19771724,0.0782079346018112,0.7805896987891972,0.911663223483406,0.911663223483406,8,7.431
0,10,2,136.95689937,4.2681,4.783109188079834,0.0041,0.0648,28.579,97.7429,0.5236833333333333,False,False,False,52.48235690767393,0.0017107301038987,0.9153690519599385,0.0,24.9547,32.2033,0.0676,4.2005,24,200,24.9547,32.2033,0.9153690519599385,True,109.66024753000002,432.19771724,0.0490275366466208,0.7835474048606503,0.9153690519599385,0.9153690519599385,4,8.9675
0,10,1,134.48354300999998,4.228199999999999,4.748493671417236,0.0038,0.0621,28.27105,98.00665,0.5288158333333334,False,False,False,26.488806941770275,0.0017586334733863,0.9230374830486544,0.0,24.6238,31.9183,0.0649,4.1633,12,100,24.6238,31.9183,0.9230374830486544,True,109.66024753000002,432.19771724,0.0205649171418966,0.8071066493615272,0.9230374830486544,0.9230374830486544,12,5.317
0,9,32,177.77082623,4.5167,5.048996448516846,0.0132,0.3366,32.3009,98.09405,0.4616516666666667,False,False,False,843.0932222434028,0.0012454269605932,0.788828942072251,0.0,23.9889,40.6129,0.3408,4.1759,608,3200,23.9889,40.6129,0.788828942072251,True,109.66024753000002,432.19771724,0.9147367708939288,0.5547077504181908,0.788828942072251,0.788828942072251,10,6.4144
0,9,26,169.90338469,4.3961,4.92380952835083,0.0117,0.2628,34.37005,98.49245,0.4271658333333333,False,False,False,686.0624903749937,0.0013388453230479,0.8132212756112775,0.0,29.5001,39.24,0.2669,4.1292,416,2600,29.5001,39.24,0.8132212756112775,True,109.66024753000002,432.19771724,0.7427900388168692,0.600651617529965,0.8132212756112775,0.8132212756112775,4,9.0
0,9,16,153.88046252,4.3142,4.843394994735718,0.01,0.1487,32.5828,98.4825,0.4569533333333334,False,False,False,426.49844084686833,0.0015063165295827,0.8628989833963807,0.0,29.2625,35.9031,0.1525,4.1617,240,1600,29.2625,35.9031,0.8628989833963807,True,109.66024753000002,432.19771724,0.4585705771229004,0.6830152412962502,0.8628989833963807,0.8628989833963807,14,4.1044
0,9,8,143.21159456,4.2649,4.790618658065796,0.0062,0.0906,30.738950000000003,98.5236,0.4876841666666666,False,False,False,211.9627161333873,0.0016372423366603,0.8959769013498906,0.0,27.7681,33.7098,0.0938,4.1711,104,800,27.7681,33.7098,0.8959769013498906,True,109.66024753000002,432.19771724,0.2236565807391909,0.7474055573306022,0.8959769013498906,0.8959769013498906,12,5.2064
0,9,5,138.28462406999998,4.2547,4.776259183883667,0.0052,0.0716,29.16065,98.67375,0.5139891666666667,False,False,False,130.44394894024282,0.0016996408578099,0.9112525544218576,0.0,25.6981,32.6232,0.0747,4.18,55,500,25.6981,32.6232,0.9112525544218576,True,109.66024753000002,432.19771724,0.1343945270313989,0.7780936285870353,0.9112525544218576,0.9112525544218576,14,4.0547
0,9,4,136.6267701,4.281499999999999,4.808775186538696,0.0048,0.0692,28.4955,98.45435,0.525075,False,False,False,104.63620118271608,0.0017094966312238,0.916392589691219,0.0,24.961,32.03,0.0721,4.2094,48,400,24.961,32.03,0.916392589691219,True,109.66024753000002,432.19771724,0.1061353586738672,0.7829407735392303,0.916392589691219,0.916392589691219,10,6.3143
0,9,3,135.2435826,4.2422,4.762981176376343,0.0045,0.0711,28.35425,98.45045,0.5274291666666666,False,False,False,83.44724825627075,0.0017429791537161,0.9206810449247882,0.0,24.7005,32.008,0.074,4.1682,54,300,24.7005,32.008,0.9206810449247882,True,109.66024753000002,432.19771724,0.0829337142028343,0.7994077348895254,0.9206810449247882,0.9206810449247882,8,7.5223
0,9,2,134.5841805,4.2664,4.79206919670105,0.0042,0.0626,28.30555,98.5269,0.5282408333333334,False,False,False,51.09693158238056,0.001741583951948,0.9227254650679512,0.0,24.9635,31.6476,0.0654,4.201,18,200,24.9635,31.6476,0.9227254650679512,True,109.66024753000002,432.19771724,0.0475105128488802,0.7987215639597058,0.9227254650679512,0.9227254650679512,6,8.9411
0,9,1,131.2320031,4.1824,4.702186822891235,0.004,0.0616,27.90125,98.49435,0.5349791666666667,False,False,False,27.974362094882817,0.001821942536926,0.9331186060664654,0.0,24.3145,31.488,0.0646,4.1178,17,100,24.3145,31.488,0.9331186060664654,True,109.66024753000002,432.19771724,0.0221915818772555,0.838242532348642,0.9331186060664654,0.9331186060664654,14,3.9233
0,8,32,170.66502306,4.5616,5.094413995742798,0.0132,0.3285,31.18815,98.90815,0.4801975,False,False,False,827.779544944856,0.0012845123250117,0.8108598806059629,0.0,23.9001,38.4762,0.3326,4.229,576,3200,23.9001,38.4762,0.8108598806059629,True,109.66024753000002,432.19771724,0.897968481424487,0.5739302323978887,0.8108598806059629,0.8108598806059629,12,5.556
0,8,26,164.18026447,4.7113,5.247363567352295,0.0119,0.2585,31.83285,99.1395,0.4694525,False,False,False,651.2001674272138,0.0012928206755205,0.8309653232257943,0.0,28.4392,35.2265,0.2626,4.4487,468,2600,28.4392,35.2265,0.8309653232257943,True,109.66024753000002,432.19771724,0.7046162212961743,0.5780163428976044,0.8309653232257943,0.8309653232257943,4,9.0
0,8,16,146.78870395,4.5943000000000005,5.130990028381348,0.0093,0.1511,29.30605,98.95515,0.5115658333333334,False,False,False,400.4961799411923,0.0014828185586204,0.8848863778419823,0.0,26.4706,32.1415,0.155,4.4393,240,1600,26.4706,32.1415,0.8848863778419823,True,109.66024753000002,432.19771724,0.4300984192455955,0.6714587589631936,0.8848863778419823,0.8848863778419823,4,9.0
0,8,8,136.76902331999997,4.5385,5.072266817092896,0.0096,0.0972,27.3807,98.96625,0.543655,False,False,False,204.47279839753256,0.0016110162234372,0.9159515456781688,0.0,24.4954,30.266,0.1028,4.4357,128,800,24.4954,30.266,0.9159515456781688,True,109.66024753000002,432.19771724,0.2154552123644611,0.7345073537107064,0.9159515456781688,0.9159515456781688,6,8.3296
0,8,5,134.06287805,4.4967,5.025869846343994,0.0065,0.0828,26.57155,98.76915,0.5571408333333333,False,False,False,126.75959553459305,0.0016588134436978,0.9243417189886778,0.0,23.2007,29.9424,0.0859,4.4108,70,500,23.2007,29.9424,0.9243417189886778,True,109.66024753000002,432.19771724,0.1303602050844736,0.75801439320767,0.9243417189886778,0.9243417189886778,12,5.5287
0,8,4,129.91227759000003,4.6487,5.177888631820679,0.0061,0.0695,25.623800000000003,98.9335,0.5729366666666666,False,False,False,96.37100772882576,0.0016558396669346,0.9372103027961092,0.0,23.2269,28.0207,0.0725,4.5762,48,400,23.2269,28.0207,0.9372103027961092,True,109.66024753000002,432.19771724,0.097085072863749,0.756551866988636,0.9372103027961092,0.9372103027961092,14,3.9632
0,8,3,128.9632013,4.542,5.278388738632202,0.0048,0.0714,24.9523,98.75075,0.5841283333333334,False,False,False,77.93921665803244,0.0017072104644844,0.9401528331348424,0.0,21.3944,28.5102,0.0745,4.4675,54,300,21.3944,28.5102,0.9401528331348424,True,109.66024753000002,432.19771724,0.0769024869250559,0.7818164192034035,0.9401528331348424,0.9401528331348424,4,9.0
0,8,2,130.06129399,4.5415,5.073454141616821,0.0043,0.0675,25.6348,98.8217,0.5727533333333333,False,False,False,48.44213399930992,0.0016929830508002,0.9367482901185312,0.0,22.5351,28.7345,0.0704,4.4711,20,200,22.5351,28.7345,0.9367482901185312,True,109.66024753000002,432.19771724,0.0446035419438627,0.7748192680387246,0.9367482901185312,0.9367482901185312,8,7.4014
0,8,1,127.35735311,4.4557,4.974902391433716,0.004,0.0629,25.4309,98.833,0.5761516666666666,False,False,False,26.03406287809707,0.0017622196208453,0.945131628905281,0.0,22.1827,28.6791,0.0659,4.3898,16,100,22.1827,28.6791,0.945131628905281,True,109.66024753000002,432.19771724,0.0200669779503148,0.8088703441852099,0.945131628905281,0.945131628905281,6,8.2372
0,7,32,164.9758716,4.7115,5.258937835693359,0.0137,0.3207,29.1185,98.74505,0.5146916666666667,False,False,False,794.6512162472214,0.0012865313469977,0.828498610968408,0.0,22.278,35.959,0.3249,4.3866,544,3200,22.278,35.959,0.828498610968408,True,109.66024753000002,432.19771724,0.8616933664138381,0.5749232028951557,0.828498610968408,0.828498610968408,14,4.3979
0,7,26,163.86963040999998,4.7587,5.295477151870728,0.0125,0.3205,31.00095,99.0905,0.4833175,False,False,False,661.1047846880903,0.0012823695542846,0.8319284177161159,0.0,27.0229,34.979,0.3249,4.4338,546,2600,27.0229,34.979,0.8319284177161159,True,109.66024753000002,432.19771724,0.7154616561369729,0.5728764013206873,0.8319284177161159,0.8319284177161159,12,5.1983
0,7,16,148.9917983,4.8427,5.370140790939331,0.0094,0.1959,28.69,99.35995,0.5218333333333334,False,False,False,396.4729600278853,0.0013859580061354,0.8780558711353325,0.0,26.427,30.953,0.1998,4.6429,320,1600,26.427,30.953,0.8780558711353325,True,109.66024753000002,432.19771724,0.4256930426146046,0.6238219963952512,0.8780558711353325,0.8780558711353325,12,5.1784
0,7,8,136.10819683999998,4.818,5.348832130432129,0.0073,0.0929,26.0485,98.9484,0.5658583333333334,False,False,False,189.29012260478984,0.0015249265406332,0.918000381990409,0.0,23.7549,28.3421,0.0968,4.7212,112,800,23.7549,28.3421,0.918000381990409,True,109.66024753000002,432.19771724,0.1988303679426999,0.6921677874572191,0.918000381990409,0.918000381990409,6,7.8927
0,7,5,132.22344207,4.770300000000001,5.308306455612183,0.0068,0.0832,25.04565,98.7927,0.5825724999999999,False,False,False,119.48931524446778,0.0015854255338735,0.9300447338404216,0.0,22.2728,27.8185,0.0864,4.6839,70,500,22.2728,27.8185,0.9300447338404216,True,109.66024753000002,432.19771724,0.122399337028284,0.721921656319741,0.9300447338404216,0.9300447338404216,6,8.3705
0,7,4,131.61303907,4.7631,5.306187868118286,0.0053,0.0732,24.6901,98.7792,0.5884983333333333,False,False,False,97.41552824514956,0.0015951861941302,0.9319372364403484,0.0,21.6509,27.7293,0.0764,4.6867,64,400,21.6509,27.7293,0.9319372364403484,True,109.66024753000002,432.19771724,0.0982288100624002,0.7267220238917398,0.9319372364403484,0.9319372364403484,4,8.6667
0,7,3,130.36057688,5.015899999999999,5.549215316772461,0.0057,0.0726,23.8489,98.89575,0.6025183333333334,False,False,False,66.38887011525946,0.0015293428468602,0.9358203889656228,0.0,21.6418,26.056,0.0756,4.9403,33,300,21.6418,26.056,0.9358203889656228,True,109.66024753000002,432.19771724,0.0642549986356192,0.694339760729799,0.9358203889656228,0.9358203889656228,4,9.0
0,7,2,127.54674058,4.6936,5.432187080383301,0.0044,0.0673,23.63025,98.6052,0.6061624999999999,False,False,False,48.57677506034279,0.0016704156847487,0.944544449157854,0.0,19.9766,27.2839,0.0702,4.6234,28,200,19.9766,27.2839,0.944544449157854,True,109.66024753000002,432.19771724,0.0447509722600341,0.7637204643379331,0.944544449157854,0.944544449157854,12,5.2415
0,7,1,125.5787537,4.5086,5.035753488540649,0.0042,0.0655,24.86325,98.75535,0.5856125,False,False,False,24.619610384684737,0.0017662091239297,0.9506460251445742,0.0,21.7795,27.947,0.0686,4.44,11,100,21.7795,27.947,0.9506460251445742,True,109.66024753000002,432.19771724,0.0185181697582705,0.810832412398971,0.9506460251445742,0.9506460251445742,12,5.2466
0,6,32,159.70802711,4.716399999999999,5.254206895828247,0.0146,0.2634,28.19265,98.85795,0.5301224999999999,False,False,False,780.2559621202694,0.0013275858776382,0.8448311148934139,0.0,21.797,34.5883,0.2677,4.4487,480,3200,21.797,34.5883,0.8448311148934139,True,109.66024753000002,432.19771724,0.8459307390918026,0.5951141359250133,0.8448311148934139,0.8448311148934139,16,3.1679
0,6,26,156.13327918000002,4.7940000000000005,5.333612203598023,0.0126,0.2129,29.3481,99.1219,0.510865,False,False,False,618.272712083289,0.0013360000939266,0.855914316895383,0.0,25.807,32.8892,0.2171,4.5769,364,2600,25.807,32.8892,0.855914316895383,True,109.66024753000002,432.19771724,0.6685610601526492,0.5992523120271019,0.855914316895383,0.855914316895383,16,2.9242
